Latitude,Longitude
-27.6004,-48.51828
-27.6004,-48.51828
-27.6004,-48.51828
-27.60041474022236,-48.5182871892868
-27.600409720494007,-48.51827476502315
-27.600425127726385,-48.5182819495336
-27.600434608913105,-48.51829408489921
-27.600450595958613,-48.51828696700796
-27.6004391340955,-48.51827509790125
-27.600448317602424,-48.518280188402265
-27.60043703212558,-48.51826465527597
-27.600453145039406,-48.51827472374199
-27.60046329295328,-48.518268133609666
-27.600467990011595,-48.51825367755062
-27.60048768701119,-48.51825402136303
-27.60049084726889,-48.51826888920656
-27.600504635851124,-48.51825510062433
-27.600486185354708,-48.518249105694636
-27.600479500363566,-48.51824113883243
-27.60048303209512,-48.51822584122241
