Latitude,Longitude
-27.60052,-48.5183
-27.6005256427739,-48.5183184566818
-27.60053672630672,-48.51831040402384
-27.600528242138367,-48.51829509817897
-27.600521952836168,-48.51828644169713
-27.600535484166436,-48.5182885848493
-27.600526677976184,-48.51827809004043
-27.600536407932704,-48.51829251529419
-27.600549120180883,-48.518279351375845
-27.600542970180882,-48.51826869926338
-27.600532174433557,-48.51826026470117
-27.60054860731325,-48.518263757617575
-27.600561218229743,-48.51826911063404
-27.600577415762405,-48.518268827905054
-27.600565565375632,-48.518262789831404
-27.600573260377605,-48.5182713359969
-27.6005619975306,-48.51826083322216
-27.60057118560831,-48.51824948689112
-27.60057841536691,-48.518259437800154
-27.60057841536691,-48.518259437800154
