Latitude,Longitude
-27.60052,-48.5183
-27.600508624779692,-48.51828736653797
-27.600515657940004,-48.51830393562533
-27.60053513121593,-48.51830495617648
-27.6005377436715,-48.51828846178119
-27.60052692816378,-48.518285964824486
-27.600514896496776,-48.51828296499298
-27.600528796496775,-48.51828296499298
-27.600534694178098,-48.51829621140212
-27.60054979024832,-48.518306014904745
-27.60054979024832,-48.518306014904745
-27.600564039189184,-48.518301658566344
-27.600560670414538,-48.51828255329593
-27.6005572712276,-48.518272091674255
-27.600567341984807,-48.518262366457066
-27.600571672041262,-48.51824979106001
-27.600571672041262,-48.51824979106001
-27.60056541799716,-48.518238508465785
-27.60056541799716,-48.518238508465785
-27.60056541799716,-48.518238508465785
