Latitude,Longitude
-27.60052,-48.5183
-27.600513693960757,-48.51828990822766
-27.600502138007172,-48.51828807794442
-27.60051656923234,-48.518296077303155
-27.60052327282715,-48.518314495278524
-27.600534771075644,-48.51831429457585
-27.60054419991595,-48.518308629157026
-27.600541242376522,-48.51829341393568
-27.60054981795666,-48.518287183412006
-27.600558337137922,-48.51829314860694
-27.60057180478366,-48.518295041361114
-27.600559574880073,-48.518290346740976
-27.600552954914818,-48.51828156175036
-27.600557559268033,-48.518295732492454
-27.600565612653565,-48.5182776442924
-27.60057338882958,-48.51829432035568
-27.60057338882958,-48.51829432035568
-27.600582890993294,-48.518300973842344
-27.600582890993294,-48.518300973842344
-27.600585632703382,-48.51828146556139
