Latitude,Longitude
-27.60052,-48.5183
-27.600506011372694,-48.51828867223296
-27.600510406542778,-48.518301436733736
-27.60050082359929,-48.51829544864605
-27.600504925758038,-48.518283535112
-27.600517113333176,-48.518272561370054
-27.60052847890202,-48.518283536972305
-27.600511114306087,-48.518276871328446
-27.600528143645874,-48.51826964280257
-27.600525300591844,-48.51825501655754
-27.60054058580258,-48.51825689334543
-27.600549970399715,-48.518263711654356
-27.60055449085235,-48.51827947634617
-27.60055013877027,-48.51826970140978
-27.600554085154666,-48.5182789985088
-27.600568833649707,-48.51828267572161
-27.600561019996388,-48.51827611928799
-27.600544719028186,-48.518272055000146
-27.600526022016552,-48.518270089865034
-27.600543911112357,-48.518269465164046
