Latitude,Longitude
-27.6004,-48.51828
-27.60041916115381,-48.51828303482862
-27.60043799207283,-48.51828915336511
-27.600448827714796,-48.518303022354374
-27.600460314824392,-48.518304636762345
-27.600444544008916,-48.5182966011305
-27.600453299656188,-48.51828202928639
-27.60045467677977,-48.518270813514874
-27.600438199742893,-48.51826381942767
-27.60043024801298,-48.51825157483738
-27.60043956195477,-48.51824007307715
-27.600431163130523,-48.518223589456454
-27.600431644743576,-48.518209797863044
-27.60042763102254,-48.51819934176227
-27.600434972800926,-48.51820982690844
-27.600438141977758,-48.51819711603442
-27.600445769635712,-48.518212755050826
-27.600433890977577,-48.51820045434024
-27.600443508073873,-48.51820514491151
-27.60045630612437,-48.51820492152071
