ALD;COST IN CLOUD;NU;MT
97.20934119522309;31069.879999995588;31869.504;15.039999999999855
99.02332744625733;21432.67999999537;32123.004;15.039999999999855
92.61322781531634;27377.15999999603;28340.504;15.039999999999855
103.49509846143211;97095.37659163617;33115.44;14.399999999999869
111.00081869150031;37742.31999999558;34388.472;14.719999999999862
111.55333547613512;23053.439999995742;32024.036;15.359999999999848
94.30110275233055;23223.685959266855;31599.504;15.039999999999855
88.54122326234776;70311.67999999577;31253.504;15.039999999999855
107.18561271162503;46883.15999999605;31405.472;14.719999999999862
97.43080187831083;50860.99999999598;32002.036;15.359999999999848
