Latitude,Longitude
-27.60052,-48.5183
-27.6005079,-48.5183
-27.60051605370333,-48.518283282430744
-27.600507205823785,-48.51827473813279
-27.600524580451008,-48.51828359094753
-27.600536702485815,-48.518288003007385
-27.600554724467695,-48.51829118076903
-27.60055779687577,-48.51827885801331
-27.600554012882995,-48.518261055726974
-27.600549742148242,-48.518251463499666
-27.60056430804314,-48.51823880156041
-27.60055811101851,-48.51822714665218
-27.60055811101851,-48.51822714665218
-27.60055811101851,-48.51822714665218
-27.60055811101851,-48.51822714665218
-27.600564730567548,-48.51823959621324
-27.600546876407755,-48.51823309783052
-27.600536715221835,-48.518232208841944
-27.600540513922102,-48.51824210479447
-27.60052278038692,-48.51823801068528
