Latitude,Longitude
-27.6004,-48.51828
-27.600416443818236,-48.51827267874042
-27.600435476799817,-48.51827813636007
-27.60044639852924,-48.51827020125916
-27.600466005837,-48.51827295688656
-27.600477054210433,-48.518261108956594
-27.60046592907076,-48.518255193614905
-27.60046673127021,-48.51824372162833
-27.600475827315165,-48.51823867960828
-27.600480308061584,-48.518252469927766
-27.600498110347917,-48.51824868593499
-27.60051328220914,-48.51825780210892
-27.600507668672407,-48.5182394410576
-27.60052386334746,-48.5182300910576
-27.600536334113272,-48.518222891057604
-27.600536334113272,-48.518222891057604
-27.600544523218662,-48.51820926209752
-27.600530112924847,-48.51820254246716
-27.60054595891598,-48.518205910636546
-27.60054595891598,-48.518205910636546
