Latitude,Longitude
-27.6004,-48.51828
-27.600403486741342,-48.51826489726399
-27.60041510177129,-48.518249483598645
-27.600422331633357,-48.518263080991574
-27.60043540479242,-48.51825933232353
-27.600449666189604,-48.51824603335551
-27.60045536995722,-48.51825448953875
-27.600462403117533,-48.51827105862611
-27.60046881110804,-48.518255962346515
-27.60047779765212,-48.518242124282146
-27.60049662857114,-48.518248242818636
-27.600501088854855,-48.51826119642312
-27.600510153524972,-48.51827628256761
-27.600497025835953,-48.518274902791894
-27.600509267345085,-48.518269452520876
-27.600525418192234,-48.518266604690766
-27.600523214328312,-48.518256236326195
-27.600514044837823,-48.518246741040834
-27.600526862013798,-48.51823934104083
-27.60052853209101,-48.518227457824004
