Latitude,Longitude
-27.6004,-48.51828
-27.600409439805865,-48.51826834281057
-27.60041127950682,-48.51825083922521
-27.60042370198135,-48.51824819874674
-27.600428514280647,-48.51825764341589
-27.60042819839209,-48.51823954617261
-27.60044463596709,-48.5182442595714
-27.600452578000123,-48.518234094232675
-27.60046438964824,-48.518242675897355
-27.600481794580414,-48.5182523236088
-27.600484550953972,-48.518261936225755
-27.60048910222693,-48.51825007975434
-27.600505730736142,-48.518253614253084
-27.60050872643737,-48.5182382027063
-27.6005005656807,-48.51822514276562
-27.60050186430127,-48.51821029946462
-27.600511841609066,-48.51821560449328
-27.60049654399905,-48.51821207276173
-27.600490888988052,-48.518194668427476
-27.600480746766877,-48.5181919508275
