ALD;COST IN CLOUD;NU;MT
73.17523349278545;21413.999999995172;23933.5;0.0
65.33807178443757;21214.799999995244;23455.0;0.0
79.75001911387794;21563.399999995137;23520.0;0.0
65.63305691132668;20617.199999995348;23460.0;0.0
69.54942755010303;20965.799999995266;23315.5;0.0
69.2275852781819;21065.399999995254;23343.5;0.0
72.92303902203957;21613.199999995126;23850.5;0.0
65.89577909837934;20467.799999995405;23481.0;0.0
74.66872389204931;21314.399999995145;23575.5;0.0
71.11228887597215;20915.999999995314;23295.0;0.0
