Latitude,Longitude
-27.6004,-48.51828
-27.600414256301228,-48.51828790239681
-27.600430956301228,-48.51828790239681
-27.600434308071936,-48.51830242051077
-27.600430487084683,-48.51829296323545
-27.600421997462337,-48.51827630141345
-27.600440664771973,-48.51827925802484
-27.600447094750667,-48.51829692424611
-27.60045796594161,-48.51829208408006
-27.60047332922973,-48.518300252885254
-27.600490818569202,-48.51830086362644
-27.600480372695788,-48.51829381779586
-27.60049450106173,-48.51829707958615
-27.60049013844846,-48.51828440963723
-27.60050239594086,-48.51827704459276
-27.600511743398943,-48.51828160365268
-27.60051519780239,-48.51827211275721
-27.6005007212179,-48.51826903566418
-27.600487105750414,-48.518264347482756
-27.600480934005265,-48.518255852804316
