Latitude,Longitude
-27.6004,-48.51828
-27.6004,-48.51828
-27.60041253785582,-48.51827333350381
-27.600419138844586,-48.518255197436226
-27.600419442516458,-48.51823780008633
-27.60040865745379,-48.51823277092902
-27.600421892477556,-48.51823486715085
-27.60043076589507,-48.51824582490891
-27.60044436249391,-48.51823797490891
-27.60042656249391,-48.51823797490891
-27.600420206357963,-48.518230125734696
-27.600404676085184,-48.51822321121176
-27.600404676085184,-48.51822321121176
-27.600404676085184,-48.51822321121176
-27.60042325059453,-48.51822223776298
-27.600435321965506,-48.51820929280246
-27.600426826140225,-48.518198801331984
-27.600426826140225,-48.518198801331984
-27.60044394372324,-48.51820243978657
-27.600455572247093,-48.51819159601265
