Latitude,Longitude
-27.60052,-48.5183
-27.60053184894041,-48.51828969987325
-27.600544905416147,-48.51830104969445
-27.60055491801342,-48.5183029959462
-27.60055491801342,-48.5182908959462
-27.60055865220092,-48.518274721403124
-27.60054328087803,-48.51826355348333
-27.600535544401684,-48.51824532748723
-27.600549494973652,-48.518237909836536
-27.60056060440371,-48.518230967894176
-27.600554313632543,-48.51821614776603
-27.600554313632543,-48.51821614776603
-27.600561582666646,-48.51823173625997
-27.600561582666646,-48.51823173625997
-27.60054627682177,-48.518223252091616
-27.60054627682177,-48.518223252091616
-27.60055345973668,-48.51823676118978
-27.600543228027554,-48.51823220573938
-27.60053633940775,-48.51822428128879
-27.600527841279515,-48.51821013802832
