Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600582366413434,-48.51858588806495
-27.600589932455993,-48.518578322022385
-27.600589932455993,-48.518578322022385
-27.600589932455993,-48.518578322022385
-27.6006032250921,-48.518582385989085
-27.6006032250921,-48.518582385989085
-27.600607443842534,-48.51859813058005
-27.60062046389292,-48.518610703896556
-27.600608141137197,-48.51860763148848
-27.60060895728794,-48.51859595998909
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600615903871642,-48.51858876659109
-27.600619525583618,-48.51860445394913
