Latitude,Longitude
-27.60052,-48.5183
-27.600513329203853,-48.518291762252815
-27.600529116742024,-48.518296891934924
-27.600541908215458,-48.51831213621934
-27.600541908215458,-48.51831213621934
-27.600541908215458,-48.51831213621934
-27.60053704229573,-48.518302159605426
-27.600539509899065,-48.51829226258902
-27.600544132845613,-48.51828021940152
-27.60054912674111,-48.51827041832975
-27.600538885463116,-48.518265642743394
-27.60053415105473,-48.51825593576769
-27.600550856291136,-48.518265195631436
-27.600543007116926,-48.51825883949549
-27.600558095600746,-48.51824866218465
-27.600569482476075,-48.5182464488003
-27.600569482476075,-48.5182464488003
-27.600578684118705,-48.51826375457312
-27.600578684118705,-48.51826375457312
-27.60059086422535,-48.51827397489611
