Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600559803017493,-48.51858394835625
-27.60057644626852,-48.51858101370205
-27.60057644626852,-48.51858101370205
-27.600591201262745,-48.51858308738125
-27.600600270048645,-48.51859154416092
-27.600609819786257,-48.51858825592256
-27.600594255897416,-48.518577357970265
-27.600606171834876,-48.518593170953366
-27.600606171834876,-48.518593170953366
-27.60061669118719,-48.518589954864616
-27.600626541770797,-48.51860256303667
-27.600643317775063,-48.51861148299636
-27.600643317775063,-48.51861148299636
-27.600631398130034,-48.51860806509315
-27.600649040059213,-48.51861705410504
-27.600649040059213,-48.51861705410504
-27.60063868156609,-48.51860705102451
-27.600651591680293,-48.518610998042526
-27.600639348965743,-48.518605801318515
