Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600583420104233,-48.518595511839536
-27.6005988345171,-48.51860336587518
-27.60061195569768,-48.51861846006678
-27.600620900415393,-48.51861171973852
-27.600613587529548,-48.518600016674796
-27.600613587529548,-48.518600016674796
-27.600613587529548,-48.518600016674796
-27.600605441447346,-48.51859387816156
-27.600619510735378,-48.51859738602904
-27.600619510735378,-48.51859738602904
-27.60062303067439,-48.51861052262028
-27.60060568688724,-48.51860651849151
-27.600622900328,-48.51861382516361
-27.600630193851607,-48.51860572488501
-27.600630193851607,-48.51860572488501
-27.60061710186724,-48.51859308210267
-27.60061710186724,-48.51859308210267
-27.60061710186724,-48.51859308210267
-27.60062584806431,-48.51859793019887
