Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600569980721005,-48.51856903195885
-27.600569980721005,-48.51856903195885
-27.600569980721005,-48.51856903195885
-27.60058536090814,-48.51857344215654
-27.60059879473867,-48.51858512000725
-27.6006057092616,-48.518600650280035
-27.600594111028336,-48.51860044783212
-27.600579582946022,-48.51859762385899
-27.600595428937154,-48.5185942556896
-27.600606620944383,-48.5185867065854
-27.600595257099894,-48.51857960566726
-27.600604063140857,-48.51858532437713
-27.600608537243932,-48.51859537337716
-27.60060087725193,-48.51858155438579
-27.60060087725193,-48.51858155438579
-27.60060087725193,-48.51858155438579
-27.60060087725193,-48.51858155438579
-27.60060087725193,-48.51858155438579
-27.60060087725193,-48.51858155438579
