Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600550234266493,-48.51858901977539
-27.600566809631417,-48.51858727763434
-27.60058674840273,-48.518596575236096
-27.600599750246314,-48.5185844508208
-27.600611493785287,-48.51859396055116
-27.600629329747925,-48.5185971055126
-27.600629329747925,-48.5185971055126
-27.600629329747925,-48.5185971055126
-27.600629329747925,-48.5185971055126
-27.600629329747925,-48.5185971055126
-27.600612566746253,-48.5185950472748
-27.60062040388295,-48.518605834168056
-27.60062040388295,-48.518605834168056
-27.600617747233567,-48.51859333561538
-27.600604012493235,-48.5185860327244
-27.600622917306588,-48.5185914535924
-27.600622917306588,-48.5185914535924
-27.600622917306588,-48.5185914535924
-27.600631896229803,-48.518609075721436
