Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600588893348675,-48.518585479208475
-27.600593392369763,-48.51860496660977
-27.60058228445683,-48.51860178146699
-27.600586188576358,-48.51862014890527
-27.60059569712581,-48.51863231929357
-27.6005751897016,-48.51862604954479
-27.60057024542969,-48.51861083264053
-27.60057024542969,-48.5185974993072
-27.600579726151153,-48.51861460298147
-27.600566742636474,-48.51861277826748
-27.600551724848994,-48.51860226269948
-27.60056285969149,-48.51861940885331
-27.600560666043307,-48.518601543022584
-27.60054294491355,-48.518592513655975
-27.600539316085115,-48.51857795922008
-27.60051978011726,-48.51856884944866
-27.600538733038686,-48.51855746138456
-27.600531525663484,-48.518546776011405
-27.600536351947728,-48.51856003611839
