Latitude,Longitude
-27.6005753, -48.5185843
-27.6005224, -48.5186105
-27.600536, -48.5186125
-27.6005236, -48.5185924
-27.6004867, -48.5186058
-27.6004539, -48.5186022
-27.6004426, -48.5185971
-27.6004384, -48.518585
-27.6004444, -48.5185709
-27.6004604, -48.5185595
-27.6004676, -48.5185682
-27.6004676, -48.5185427
-27.6004634, -48.5185293
-27.6004337, -48.5185521
-27.6004194, -48.5185763
-27.6004135, -48.5185917
-27.6004307, -48.5186084
-27.6004402, -48.5186158
-27.6004539, -48.5186105
-27.6004634, -48.5186205
