Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600584303660906,-48.518587587735446
-27.60058968055661,-48.51860413611883
-27.600596582066814,-48.51861562216066
-27.600614307865243,-48.51861811335917
-27.600631805199907,-48.51861780794206
-27.600624945607645,-48.518609337051075
-27.600630777739656,-48.51862184409853
-27.60063464689779,-48.518638603263646
-27.600623232213405,-48.51863303595008
-27.600612806202466,-48.51862795084478
-27.60062276434313,-48.518636917194904
-27.600632189944115,-48.51863252196498
-27.600646181415694,-48.518633010557934
-27.600636973958814,-48.518625006637784
-27.60064543949522,-48.51861862739854
-27.60064543949522,-48.51861862739854
-27.60064543949522,-48.51861862739854
-27.60064543949522,-48.51861862739854
-27.600649007623435,-48.518636983826866
