Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600582812430563,-48.51859493778587
-27.600573992730364,-48.518589426625525
-27.600582280502422,-48.5185780194859
-27.600582280502422,-48.5185780194859
-27.600591216851974,-48.518589054958554
-27.60060035230655,-48.51858498759212
-27.60060035230655,-48.51858498759212
-27.60058762242629,-48.51858364962779
-27.6006010793344,-48.51859619839762
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60061098582574,-48.51858480228296
-27.60062324331814,-48.518592167327434
-27.60062324331814,-48.518592167327434
-27.60060443349006,-48.51858885064724
