Latitude,Longitude
-27.600570678710938,-48.51858901977539
-27.600592779197502,-48.51859134263013
-27.600611437751255,-48.51860168523536
-27.600597199436,-48.51859733214553
-27.60058228160757,-48.51859576421858
-27.600586271842573,-48.518584801138005
-27.600586271842573,-48.518584801138005
-27.600586271842573,-48.518584801138005
-27.60060278617203,-48.51859967070703
-27.600584599638548,-48.51858917070703
-27.600584599638548,-48.51858917070703
-27.600600992054265,-48.51859513705842
-27.6006104342306,-48.51858465045922
-27.6006104342306,-48.51858465045922
-27.60059334656967,-48.518583754932855
-27.60059334656967,-48.518583754932855
-27.600606456093704,-48.51859781317623
-27.600616923036494,-48.51860514220847
-27.600631046229843,-48.51860866351606
-27.600643226835945,-48.51860324036082
