Latitude,Longitude
-27.60052,-48.5183
-27.600531298278955,-48.5183001972122
-27.600545260328392,-48.51829592858531
-27.600535089543175,-48.51828463278396
-27.600544726153096,-48.51829243635681
-27.60055682253512,-48.5182860045964
-27.600557544771313,-48.518272223508816
-27.60057542767025,-48.5182776908597
-27.60058434773191,-48.5182828408597
-27.600581333387783,-48.51826978430083
-27.600581333387783,-48.51826978430083
-27.600581333387783,-48.51826978430083
-27.600581333387783,-48.51826978430083
-27.60057592895642,-48.51825408869247
-27.60058550985603,-48.51826727566948
-27.60058550985603,-48.51826727566948
-27.600593882580405,-48.5182806748294
-27.600593882580405,-48.5182806748294
-27.600584453418097,-48.518277055313106
-27.600584453418097,-48.518277055313106
