Latitude,Longitude
-27.60052,-48.5183
-27.60053867160853,-48.51829283264101
-27.60054665628031,-48.51830054334892
-27.60056167517622,-48.51830346272655
-27.600567829597317,-48.51829398574913
-27.600575294470023,-48.51830426026496
-27.600582246808244,-48.51828614880469
-27.600593651169657,-48.51829075646579
-27.600583801767726,-48.51828657564271
-27.600593925738472,-48.518287818710014
-27.600593925738472,-48.518287818710014
-27.60058849394287,-48.51827437454412
-27.60058849394287,-48.51827437454412
-27.600578481345597,-48.51827242829237
-27.600566606677173,-48.518258768048966
-27.600572117837523,-48.518267587749165
-27.600564087767413,-48.518256119620546
-27.60058073101844,-48.51825905427475
-27.600572138943964,-48.51824143791144
-27.600572138943964,-48.51824143791144
