Latitude,Longitude
-27.60052,-48.5183
-27.600508873793746,-48.51829550472088
-27.600515462927365,-48.51828070528447
-27.600528320436876,-48.518272979713345
-27.600519152737604,-48.51826850832765
-27.600527508088454,-48.518262657848
-27.600521309393717,-48.51825443190224
-27.60052541743381,-48.51824520509312
-27.600538121453827,-48.51824296503163
-27.60052513107277,-48.51823546503163
-27.60053157813639,-48.51822027670155
-27.60054277189582,-48.51823513132204
-27.600557997866645,-48.51824223130883
-27.600560360027067,-48.51822731721489
-27.600560360027067,-48.51822731721489
-27.60054818040126,-48.51822450532671
-27.60056432959775,-48.518229136034286
-27.60056432959775,-48.518229136034286
-27.60056432959775,-48.518229136034286
-27.60056432959775,-48.518229136034286
