Latitude,Longitude
-27.60052,-48.5183
-27.600527950877773,-48.518285656236806
-27.600511036410598,-48.518279499874225
-27.600499294722354,-48.51826892761064
-27.60049239321215,-48.518257441568814
-27.60050967873872,-48.51826624898451
-27.60049449040864,-48.51825980192089
-27.600500119890835,-48.51827085040179
-27.600504804515552,-48.51825336714433
-27.600507726271523,-48.518263556518306
-27.60049895758306,-48.51825005392216
-27.60049746843088,-48.51823945805383
-27.60049850991641,-48.51821958532609
-27.600506795131082,-48.51823657253356
-27.600502614215703,-48.51822289737555
-27.60051307031648,-48.51822691109658
-27.60052337031648,-48.51822691109658
-27.6005127993419,-48.518215575114205
-27.60050368449757,-48.51820206180177
-27.600507918030395,-48.51821509127605
