Latitude,Longitude
-27.60052,-48.5183
-27.600529706092907,-48.51831156727109
-27.600513628157398,-48.51831072466219
-27.600520482442214,-48.51832361569705
-27.600520482442214,-48.51832361569705
-27.600520482442214,-48.51832361569705
-27.600520482442214,-48.51832361569705
-27.600520482442214,-48.51832361569705
-27.600520482442214,-48.51832361569705
-27.600516876152202,-48.518305062943284
-27.600535374259454,-48.51830311871387
-27.60051617050827,-48.518299732574405
-27.600530012676693,-48.51829576339648
-27.600510653985218,-48.51829269728096
-27.600500479535345,-48.518276414757516
-27.600511062433803,-48.51828228095392
-27.600493529407117,-48.518280747012845
-27.600497134043362,-48.51829520441917
-27.600480442110406,-48.518292560676706
-27.60046543200133,-48.51828457966014
